activity_id,molregno,molecule_chembl_id,assay_id,assay_chembl_id,tid,target_chembl_id,target_name,target_type,standard_type,standard_value,standard_units,pchembl_value,assay_type,confidence_score,canonical_smiles,standard_inchi_key,pActivity,MolecularWeight,NumAtoms,NumHeavyAtoms,NumHeteroatoms,NumHDonors,NumHAcceptors,LogP,TPSA,NumAromaticRings,NumAliphaticRings,NumRings,AromaticProportion,NumRotatableBonds,NumSaturatedRings,FractionCSP3,MolMR,Lipinski_Violation
24972374,2795583,CHEMBL5275881,2263728,CHEMBL5223478,11902,CHEMBL2815,High affinity nerve growth factor receptor,SINGLE PROTEIN,IC50,3.2,nM,8.49,B,9,CN(Cc1cccc(F)c1)c1ccn2ncc(C(=O)NC3CCOCC3)c2n1,YNFJJMJDSZCVFB-UHFFFAOYSA-N,8.494850021680094,383.42700000000025,28,28,8,1,6,2.4135999999999997,71.76,3,1,4,0.5357142857142857,5,1,0.35,102.80120000000005,0
10851737,1336253,CHEMBL2018518,813802,CHEMBL2020110,19904,CHEMBL3798,Calcitonin gene-related peptide type 1 receptor,SINGLE PROTEIN,IC50,11.0,nM,7.96,F,9,Cc1cc(C[C@H](CC(=O)N2CCC(N3Cc4ccccc4NC3=O)CC2)C(=O)N2CCC(N3CCCCC3)CC2)cc2cn[nH]c12,BIXIUWBEHSVRHZ-MUUNZHRXSA-N,7.958607314841775,625.8180000000001,46,46,10,2,5,4.935720000000004,104.88,3,4,7,0.32608695652173914,7,3,0.5555555555555556,178.27339999999947,1
20705491,2472331,CHEMBL4635773,1994286,CHEMBL4628181,100446,CHEMBL4461,"NAD-dependent protein deacetylase sirtuin-3, mitochondrial",SINGLE PROTEIN,IC50,90900.0,nM,4.04,B,9,CSCC[C@@H]1NC(=O)[C@@H](NC(=O)[C@H](CCCCNC(C)=S)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]cn2)NC(C)=O)Cc2ccc(cc2)OCCCNC1=O,LQOJWQZTKADLAD-LJADHVKFSA-N,4.041436116778033,845.1059999999998,58,58,19,9,11,0.5268000000000104,250.55999999999997,2,2,4,0.1896551724137931,21,0,0.5897435897435898,226.91699999999946,3
26301956,694811,CHEMBL1232461,2563563,CHEMBL5700823,105500,CHEMBL2216744,Vacuolar protein sorting-associated protein 35,SINGLE PROTEIN,IC50,5760.0,nM,5.24,B,9,CCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21,AAAQFGUYHFJNHI-SFHVURJKSA-N,5.239577516576788,423.90400000000017,30,30,8,1,6,3.6560200000000025,81.39999999999999,3,1,4,0.5666666666666667,5,0,0.2727272727272727,115.78070000000004,0
28332425,3006150,CHEMBL5789149,2594051,CHEMBL5736750,9,CHEMBL203,Epidermal growth factor receptor,SINGLE PROTEIN,IC50,110.0,nM,6.96,B,9,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCCN4CCN(Cc5ccc(-c6cc7c(NCc8ccccc8Cl)ncnc7[nH]6)cc5)CC4)c3C2=O)C(=O)N1,AZYKVBYABJWTNN-UHFFFAOYSA-N,6.958607314841775,908.4569999999999,65,65,18,4,14,4.587700000000004,192.57999999999998,5,3,8,0.4153846153846154,23,2,0.40425531914893614,244.69979999999939,2
14552875,1726884,CHEMBL3220484,1331136,CHEMBL3226836,11408,CHEMBL2637,Mitogen-activated protein kinase 10,SINGLE PROTEIN,IC50,374.0,nM,6.43,B,9,COc1cc(N2CCOCC2)ccc1Nc1cc(Nc2ccccc2C(N)=O)ccn1,XYVZIKKEHGZJOS-UHFFFAOYSA-N,6.42712839779952,419.4850000000001,31,31,8,3,7,3.512900000000001,101.74,3,1,4,0.5806451612903226,7,1,0.21739130434782608,121.78830000000002,0
27510422,3006124,CHEMBL5789123,2590693,CHEMBL5733392,11926,CHEMBL2742,Fibroblast growth factor receptor 3,SINGLE PROTEIN,IC50,20.0,nM,7.7,B,9,COc1cc(OC)c(F)c(N2Cc3cnc(-c4ccc(C#N)nc4)cc3C3(CC3)C2=O)c1F,XHOBSPUMHKAEIP-UHFFFAOYSA-N,7.698970004336019,448.42900000000026,33,33,9,0,6,3.8890800000000025,88.34,3,2,5,0.5454545454545454,4,1,0.25,113.74700000000003,0
18942856,2378142,CHEMBL4471133,1829280,CHEMBL4329154,104483,CHEMBL2007625,Isocitrate dehydrogenase [NADP] cytoplasmic,SINGLE PROTEIN,IC50,56.0,nM,7.25,B,9,C[C@H](F)[C@H]1COC(=O)N1c1ccnc(NC2(c3cn(-c4ccc(Cl)cc4)cn3)CC2)n1,NIDYSIZVBGHFRF-XJKSGUPXSA-N,7.251811972993799,442.8820000000002,31,31,10,1,7,4.100100000000003,85.17,3,2,5,0.5483870967741935,6,2,0.3333333333333333,113.32570000000003,0
17620289,1075823,CHEMBL1688266,1527988,CHEMBL3705908,20131,CHEMBL5023,E3 ubiquitin-protein ligase Mdm2,SINGLE PROTEIN,IC50,570.0,nM,6.24,B,9,O=C1c2ccccc2C(OCCCCO)(c2ccc(Br)cc2)N1Cc1ccc([N+](=O)[O-])cc1,RGEFVEQIUYNOMK-UHFFFAOYSA-N,6.2441251443275085,511.37200000000007,33,33,8,1,5,5.003500000000004,92.91,3,1,4,0.5454545454545454,9,0,0.24,126.60570000000003,2
6169293,1140920,CHEMBL1765892,742514,CHEMBL1769273,55,CHEMBL215,Polyunsaturated fatty acid 5-lipoxygenase,SINGLE PROTEIN,IC50,800.0,nM,6.1,B,9,COc1cccc(/C=C2\SC(c3ccc(C)cc3)=NC2=O)c1O,BCDMYTWXELVGAH-GDNBJRDFSA-N,6.096910013008056,325.38900000000007,23,23,5,1,4,3.770320000000003,58.89,2,1,3,0.5217391304347826,3,0,0.1111111111111111,92.94980000000002,0
6346017,470988,CHEMBL460586,764847,CHEMBL1826790,11451,CHEMBL3717,Hepatocyte growth factor receptor,SINGLE PROTEIN,IC50,107.0,nM,6.97,B,9,COc1cc2nccc(Oc3ccc(-c4cnc(Cc5ccccc5)[nH]c4=O)cc3F)c2cc1OC,VFNQFMVWZBQRKK-UHFFFAOYSA-N,6.97061622231479,483.4990000000002,36,36,8,1,6,5.524500000000005,86.33,5,0,5,0.7777777777777778,7,0,0.10714285714285714,134.42069999999995,1
23374660,2471693,CHEMBL4635134,2142253,CHEMBL4885806,104265,CHEMBL1795185,Bromodomain testis-specific protein,SINGLE PROTEIN,IC50,25118.86,nM,4.6,B,9,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2ccccc2)c1=O,QZZCUOVXHPAQRQ-UHFFFAOYSA-N,4.600000074606178,325.368,24,24,6,2,4,1.1483999999999992,80.2,2,1,3,0.5,5,1,0.2777777777777778,90.12440000000005,0
22894577,2489928,CHEMBL4742283,2074713,CHEMBL4730247,11149,CHEMBL2973,Rho-associated protein kinase 2,SINGLE PROTEIN,IC50,1730.0,nM,5.76,B,9,O=C(Nc1nc(-c2cccnc2)c(CN2CCOCC2)s1)C1COc2ccccc2O1,XPRFLEKLPXDBEP-UHFFFAOYSA-N,5.761953896871205,438.5090000000002,31,31,9,1,8,2.815800000000001,85.81000000000002,3,2,5,0.5483870967741935,5,1,0.3181818181818182,116.42370000000001,0
28012472,3256846,CHEMBL6039845,2592671,CHEMBL5735370,101608,CHEMBL5936,Toll-like receptor 7,SINGLE PROTEIN,IC50,40.0,nM,7.4,B,9,COc1nc(C)c2nc(-c3ccc(C)nc3)n(Cc3ccc(C4CN5CCC4CC5)cc3F)c2n1,VOCPMCMTQWJODD-UHFFFAOYSA-N,7.3979400086720375,472.5680000000003,35,35,8,0,7,4.510340000000004,68.96000000000001,4,3,7,0.6,5,3,0.4074074074074074,131.98700000000002,0
24424852,2733861,CHEMBL5089410,2164859,CHEMBL5049720,20020,CHEMBL4355,Cyclin-G-associated kinase,SINGLE PROTEIN,IC50,800.0,nM,6.1,B,9,CC(C)C[C@](C)(N)COc1ccc(-c2ccnc(C(F)F)c2)nc1C(F)F,RKAHOQATMSONTM-IBGZPJMESA-N,6.096910013008056,385.40500000000003,27,27,8,1,4,5.161100000000004,61.03,2,0,2,0.4444444444444444,8,0,0.47368421052631576,94.92440000000003,1
1522119,326402,CHEMBL197156,306146,CHEMBL831381,11096,CHEMBL2781,Sodium/hydrogen exchanger 1,SINGLE PROTEIN,IC50,2300.0,nM,5.64,B,9,CS(=O)(=O)O.N=C(N)NC(=O)c1cc2c([N+](=O)[O-])cccc2s1,PITKEPWYXBAACL-UHFFFAOYSA-N,5.638272163982407,360.37300000000005,23,23,12,4,7,0.9367700000000005,176.48,2,0,2,0.391304347826087,2,0,0.09090909090909091,85.3323,0
26027152,2229641,CHEMBL4089730,2477236,CHEMBL5581729,119710,CHEMBL4523993,Programmed cell death protein 1/Programmed cell death 1 ligand 1,PROTEIN COMPLEX,IC50,18.0,nM,7.75,B,7,COc1nc(OCc2cccc(-c3ccccc3)c2C)ccc1CNCCNC(C)=O,JEDPSOYOYVELLZ-UHFFFAOYSA-N,7.7447274948966935,419.52500000000026,31,31,6,2,5,3.8703200000000013,72.48,3,0,3,0.5806451612903226,10,0,0.28,122.12640000000007,0
26197138,2953258,CHEMBL5639135,2504196,CHEMBL5638243,11206,CHEMBL1937,Histone deacetylase 2,SINGLE PROTEIN,IC50,443.3,nM,6.35,B,9,COc1nc(-c2ccc(NC(=O)Nc3ccc(C(=O)NCCCCCC(=O)Nc4ccccc4N)cc3)cc2)nc(N2CCOCC2)n1,AIKJBINJGKQOJL-UHFFFAOYSA-N,6.3533022687006655,653.7439999999999,48,48,14,5,10,4.5389000000000035,185.72000000000003,4,1,5,0.5,13,1,0.29411764705882354,184.21569999999966,1
3656255,849301,CHEMBL1425417,688427,CHEMBL1614549,11408,CHEMBL2637,Mitogen-activated protein kinase 10,SINGLE PROTEIN,IC50,50120.0,nM,4.3,B,9,CNC(=O)c1[nH]cnc1C(=O)Nc1cccc(OC)c1,PMLSUHAVDUOYFN-UHFFFAOYSA-N,4.299988937677887,274.28000000000003,20,20,7,3,4,1.0301999999999993,96.11,2,0,2,0.55,4,0,0.15384615384615385,72.92510000000003,0
8023903,1278648,CHEMBL1947254,801825,CHEMBL1947437,10531,CHEMBL2527,Serine/threonine-protein kinase Chk2,SINGLE PROTEIN,IC50,588.0,nM,6.23,B,9,COc1ccc(CNC2=NC(=O)/C(=C3\CCNC(=O)c4[nH]c(-c5ccccc5)cc43)N2)cc1,PRWHEVDDTCYVMS-UZYVYHOESA-N,6.230622673923862,441.4910000000001,33,33,8,4,5,2.810500000000001,107.60999999999999,3,2,5,0.5151515151515151,4,0,0.16,125.51029999999999,0
22882889,2246329,CHEMBL4106978,2071898,CHEMBL4727432,18033,CHEMBL2073,Tyrosine-protein kinase Yes,SINGLE PROTEIN,IC50,12.0,nM,7.92,B,9,Nc1nccn2c([C@@H]3CC[C@H]4CCC(=O)N4C3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c12,SRSQULBCTWSVKL-MJGOQNOKSA-N,7.920818753952375,535.5300000000001,39,39,12,2,7,4.5130000000000035,118.51,4,2,6,0.5384615384615384,4,2,0.2962962962962963,136.73759999999993,1
25666076,2853495,CHEMBL5413327,2363544,CHEMBL5374997,101189,CHEMBL5433,Tryptophan 5-hydroxylase 2,SINGLE PROTEIN,IC50,25.0,nM,7.6,B,9,CCn1c(=O)[nH]c(=O)c2c1nc(Cc1cn3c(n1)CCCC3)n2Cc1cccc(C(=O)OC)c1,WLKDJNMHCQGERZ-UHFFFAOYSA-N,7.6020599913279625,462.51000000000033,34,34,10,1,9,1.8646999999999987,116.8,4,1,5,0.5882352941176471,6,0,0.375,125.14220000000003,0
28642943,3089457,CHEMBL5872456,2595213,CHEMBL5737912,11356,CHEMBL2140,"Tryptophan 2,3-dioxygenase",SINGLE PROTEIN,IC50,880.0,nM,6.06,B,9,OC(c1c(-c2cccnc2)sc2cncn12)C1CCCCC1,NRSXRBWOTJJSBQ-UHFFFAOYSA-N,6.055517327849832,313.4260000000002,22,22,5,1,5,4.071500000000002,50.42,3,1,4,0.6363636363636364,3,1,0.4117647058823529,87.83480000000003,0
18228063,2213842,CHEMBL4073931,1698353,CHEMBL4049243,104499,CHEMBL2010631,Atypical chemokine receptor 3,SINGLE PROTEIN,IC50,2000.0,nM,5.7,B,9,CN1C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@@H]1CCCNC(=N)N,VNLDBIQVDNGTTJ-RKGCBODKSA-N,5.698970004336019,790.9219999999999,58,58,15,8,8,1.828170000000002,230.28000000000003,4,2,6,0.3793103448275862,10,2,0.3488372093023256,217.50949999999955,2
15235200,1841383,CHEMBL3421945,1475663,CHEMBL3424792,100874,CHEMBL3784,Histone acetyltransferase p300,SINGLE PROTEIN,IC50,8000.0,nM,5.1,B,9,COc1ccc(C=C2C(=O)N(Cc3ccccc3)C(=O)N(Cc3ccccc3)C2=O)cc1,KNMCTAJBZVTFNI-UHFFFAOYSA-N,5.096910013008056,426.47200000000015,32,32,6,0,4,4.269800000000004,66.92,3,1,4,0.5625,6,1,0.11538461538461539,120.35100000000001,0
18893415,2363406,CHEMBL4456397,1815523,CHEMBL4315097,12670,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,SINGLE PROTEIN,IC50,3800.0,nM,5.42,B,9,CN(C)CCCNc1nc(/C=C/c2cccs2)nc2ccc(Cl)cc12,VDKLCEYLXXDCLA-VQHVLOKHSA-N,5.42021640338319,372.9250000000001,25,25,6,1,5,4.878700000000004,41.05,3,0,3,0.6,7,0,0.2631578947368421,109.45570000000004,0
28365386,3199195,CHEMBL5982194,2594183,CHEMBL5736882,10674,CHEMBL2525,Beta-secretase 2,SINGLE PROTEIN,IC50,31.0,nM,7.51,B,9,CN1C(N)=N[C@](C)(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)CS1(=O)=O,RAQAIWXEDMWZOG-ZMHGOHSBSA-N,7.508638306165727,417.4410000000001,29,29,10,1,6,2.3650800000000007,112.44,2,1,3,0.41379310344827586,3,0,0.21052631578947367,104.85520000000002,0
19368158,1672439,CHEMBL3183148,1921424,CHEMBL4424269,129,CHEMBL233,Mu-type opioid receptor,SINGLE PROTEIN,IC50,4590.0,nM,5.34,B,9,CCOC(=O)c1cc(C(=O)OC)c(C)nc1N1CCC(NC2CCCCC2O)CC1,GKUYUHNWUPCTPR-UHFFFAOYSA-N,5.338187314462739,419.5220000000003,30,30,8,2,8,2.2152199999999995,100.99000000000001,1,2,3,0.2,6,2,0.6818181818181818,112.90350000000007,0
1491229,317640,CHEMBL189542,306621,CHEMBL829923,10266,CHEMBL3650,Fibroblast growth factor receptor 1,SINGLE PROTEIN,IC50,300.0,nM,6.52,B,9,CCN(CC)CCCCNc1cc2nc(NC(=O)NC(C)(C)C)c(-c3ccccc3)cc2cn1,GMRQZYNUHURXII-UHFFFAOYSA-N,6.522878745280337,462.6420000000002,34,34,7,3,5,5.7507000000000055,82.17999999999999,3,0,3,0.47058823529411764,10,0,0.4444444444444444,142.39309999999983,1
7993850,1271898,CHEMBL1934430,796526,CHEMBL1937841,56,CHEMBL1871,Androgen receptor,SINGLE PROTEIN,IC50,340.0,nM,6.47,F,9,CCOC(=O)c1c(-c2ccc([N+](=O)[O-])cc2)c(C)n(Cc2ccccc2)c1C,CSRPJQSEAQGGNZ-UHFFFAOYSA-N,6.468521082957745,378.4280000000001,28,28,6,0,5,4.905140000000004,74.37,3,0,3,0.6071428571428571,6,0,0.22727272727272727,107.49690000000002,0
26940361,3261911,CHEMBL6044910,2588677,CHEMBL5731376,10266,CHEMBL3650,Fibroblast growth factor receptor 1,SINGLE PROTEIN,IC50,3.4,nM,8.47,B,9,C=CC(=O)N1CCN(CCCn2c(=O)c(-c3cc(OC)cc(OC)c3Cl)cc3cnc(NCC4CCCO4)nc32)CC1,UAHJXPBYRPDINJ-UHFFFAOYSA-N,8.468521082957745,597.116,42,42,12,1,10,3.4403000000000015,111.05000000000001,3,2,5,0.38095238095238093,11,2,0.4666666666666667,162.6456999999996,1
25633108,2846708,CHEMBL5406540,2354976,CHEMBL5366254,55,CHEMBL215,Polyunsaturated fatty acid 5-lipoxygenase,SINGLE PROTEIN,IC50,1230.0,nM,5.91,B,9,O=C(O)Cn1cc(Cc2c(O)n(-c3c(Cl)cccc3Cl)c3ccccc23)c2ccccc21,ATTNXHWWOOASAX-UHFFFAOYSA-N,5.910094888560602,465.3360000000001,32,32,7,2,4,6.273000000000005,67.38999999999999,5,0,5,0.75,5,0,0.08,127.3396,1
27249953,3172321,CHEMBL5955320,2589780,CHEMBL5732479,11177,CHEMBL3130,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform",SINGLE PROTEIN,IC50,580.0,nM,6.24,B,9,CCn1c(N(C)C(C)C)nc2c(O[C@H]3CCN(C(=O)OC(C)(C)C)C3)ncnc21,SNICXTJQHFPLOR-AWEZNQCLSA-N,6.236572006437063,404.51500000000016,29,29,9,0,8,3.0790000000000015,85.61,2,1,3,0.3103448275862069,5,1,0.7,111.37600000000006,0
14548126,1726344,CHEMBL3219949,1330188,CHEMBL3224090,103625,CHEMBL1287623,Lethal(3)malignant brain tumor-like protein 3,SINGLE PROTEIN,IC50,6200.0,nM,5.21,B,9,O=C(c1ccccc1)N1CCC(N2CCCC2)CC1,DGSWWZXXNOBKHV-UHFFFAOYSA-N,5.207608310501746,258.36499999999995,19,19,3,0,2,2.3870000000000005,23.550000000000004,1,2,3,0.3157894736842105,2,2,0.5625,76.17450000000004,0
27265568,3264653,CHEMBL6047652,2589814,CHEMBL5732513,30000,CHEMBL3830,AP2-associated protein kinase 1,SINGLE PROTEIN,IC50,10.0,nM,8.0,B,9,CNC1CCN(Cc2ccn3ncnc(Nc4cc(F)cc(-c5noc(C(C)C)n5)c4)c23)CC1,GZMJNZYHPAYSLU-UHFFFAOYSA-N,8.0,464.5490000000003,34,34,10,2,9,3.9692000000000025,96.41,4,1,5,0.5882352941176471,7,1,0.4166666666666667,127.40940000000003,0
28487645,3126982,CHEMBL5909981,2594583,CHEMBL5737282,11451,CHEMBL3717,Hepatocyte growth factor receptor,SINGLE PROTEIN,IC50,3.5,nM,8.46,B,9,COC1CC(C)(Nc2n[nH]c3nccc(Oc4ccc(NC(=O)c5ccnn(-c6ccc(F)cc6)c5=O)cc4F)c23)C1,NFBZCPABZYWSGI-UHFFFAOYSA-N,8.455931955649724,573.5600000000002,42,42,13,3,9,4.806000000000004,136.04999999999998,5,1,6,0.6428571428571429,8,1,0.20689655172413793,150.16659999999982,1
29136356,3302550,CHEMBL6151046,2620049,CHEMBL6096530,9,CHEMBL203,Epidermal growth factor receptor,SINGLE PROTEIN,IC50,5.7,nM,8.24,B,9,CSc1nc(-c2cccc(NC(=O)c3cccc(O)c3CN3Cc4ccccc4C3=O)c2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1,ZTKSYVCVJBVTKD-UHFFFAOYSA-N,8.244125144327509,638.7530000000003,47,47,10,4,7,7.718100000000006,123.24000000000001,6,1,7,0.7446808510638298,9,0,0.08108108108108109,184.83989999999966,2
17622262,2013441,CHEMBL3680340,1527994,CHEMBL3705965,10608,CHEMBL4829,Acetyl-CoA carboxylase 2,SINGLE PROTEIN,IC50,1400.0,nM,5.85,B,9,C[C@H](NC(=O)c1ccon1)c1ccc(C2CN(c3ccc(OCC4CC4)cc3)C2)cc1,DZZDUPSUDDFOER-KRWDZBQOSA-N,5.853871964321762,417.5090000000002,31,31,6,1,5,4.558200000000005,67.60000000000001,3,2,5,0.5483870967741935,8,2,0.36,118.44120000000004,0
2376361,450661,CHEMBL517436,512441,CHEMBL980782,133,CHEMBL235,Peroxisome proliferator-activated receptor gamma,SINGLE PROTEIN,IC50,22.0,nM,7.66,B,9,Cc1c(Oc2ccc(Cl)cc2)c2ccc(C(F)(F)F)nc2n1Cc1ccc(Cl)c(O[C@@H](C)C(=O)O)c1,SAGDKSKVPMPQCM-AWEZNQCLSA-N,7.657577319177793,539.3370000000002,36,36,11,1,5,7.3628200000000055,73.58,4,0,4,0.5833333333333334,7,0,0.2,129.27779999999998,2
18251984,2235155,CHEMBL4095244,1703429,CHEMBL4054662,149,CHEMBL1929,Xanthine dehydrogenase/oxidase,SINGLE PROTEIN,IC50,41.0,nM,7.39,B,9,O=c1[nH]c2[nH]ncc2c2nc(-c3ccc4c(c3)OCO4)nn12,MJILHISTIJLOCQ-UHFFFAOYSA-N,7.3872161432802645,296.246,22,22,9,2,7,0.6895999999999995,110.19000000000001,4,1,5,0.8181818181818182,1,0,0.07692307692307693,74.81840000000003,0
14549000,1725286,CHEMBL3218902,1331789,CHEMBL3227232,11536,CHEMBL4616,Growth hormone secretagogue receptor type 1,SINGLE PROTEIN,IC50,2.7,nM,8.57,B,9,COc1cccc(-n2cc3nc(-c4cccnc4C)n(C[C@H]4CCCN(Cc5ccco5)C4)c(=O)c3n2)c1,PPNMAMLENGIHKJ-NRFANRHFSA-N,8.568636235841012,510.5980000000004,38,38,9,0,9,4.466420000000003,91.21,5,1,6,0.6842105263157895,7,1,0.3103448275862069,144.35399999999984,1
16463702,2061502,CHEMBL3759388,1552124,CHEMBL3760461,12780,CHEMBL4070,Casein kinase II subunit alpha',SINGLE PROTEIN,IC50,160.0,nM,6.8,B,9,COc1ccc(C(=O)Nc2ncc(-c3ccc(C(=O)O)cc3OCc3cccc(Cl)c3)s2)cc1,HEMDNISMSIYUQD-UHFFFAOYSA-N,6.795880017344075,494.95600000000013,34,34,9,2,6,6.001600000000003,97.75,4,0,4,0.6764705882352942,8,0,0.08,131.24049999999994,1
27181808,2111513,CHEMBL3902142,2589532,CHEMBL5732231,11287,CHEMBL2820,Coagulation factor XI,SINGLE PROTEIN,IC50,520.0,nM,6.28,B,9,COc1cn(C(CC2CCOCC2)C(=O)Nc2ccc(C(=O)O)cc2)c(=O)cc1-c1cc(Cl)ccc1C#N,BMRPDPXXIHCBMO-UHFFFAOYSA-N,6.2839966563652006,535.9840000000002,38,38,10,2,7,4.743680000000004,130.65,3,1,4,0.47368421052631576,8,1,0.2857142857142857,141.6429999999999,1
548943,288668,CHEMBL170224,48928,CHEMBL660758,10517,CHEMBL3572,Cholesteryl ester transfer protein,SINGLE PROTEIN,IC50,9000.0,nM,5.05,B,9,Clc1ccc(Cc2nc(N3CCNCC3)nc(N3CCN(c4ccc(Cl)cc4)CC3)n2)cc1,IBJNQWQCIJGGKJ-UHFFFAOYSA-N,5.045757490560675,484.43500000000023,33,33,9,1,7,3.5054000000000025,60.42000000000001,3,2,5,0.5454545454545454,5,2,0.375,135.04569999999993,0
256028,83217,CHEMBL300138,161460,CHEMBL771068,10216,CHEMBL3438,Protein kinase C zeta type,SINGLE PROTEIN,IC50,8000.0,nM,5.1,B,9,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,AXRCEOKUDYDWLF-UHFFFAOYSA-N,5.096910013008056,515.6170000000003,39,39,7,1,6,4.932300000000004,72.16,5,2,7,0.6153846153846154,5,1,0.21875,152.60569999999973,1
6362685,1177785,CHEMBL1831073,769084,CHEMBL1832641,11540,CHEMBL4051,Cystic fibrosis transmembrane conductance regulator,SINGLE PROTEIN,IC50,50.0,nM,7.3,F,9,CCOC(=O)c1ccc2c(c1)-n1c(-c3ccccc3)c3c(=O)n(C)c(=O)n(C)c3c1C(c1ccc(Br)o1)O2,IQTUORHYHHBSMV-UHFFFAOYSA-N,7.301029995663981,576.4030000000002,38,38,10,0,9,4.708900000000004,97.6,5,1,6,0.6842105263157895,4,0,0.17857142857142858,144.02849999999984,1
16894465,604027,CHEMBL596964,1638894,CHEMBL3881964,9,CHEMBL203,Epidermal growth factor receptor,SINGLE PROTEIN,IC50,100.0,nM,7.0,B,9,COc1cc2ncnc(NCc3ccc(F)cc3)c2cc1OCCCCCCC(=O)NO,CNAYRPIRUOIQNH-UHFFFAOYSA-N,7.0,442.4910000000004,32,32,9,3,7,4.224300000000002,105.60000000000001,3,0,3,0.5,12,0,0.34782608695652173,118.32590000000006,0
16305534,1980576,CHEMBL3647804,1536249,CHEMBL3707623,10938,CHEMBL2971,Tyrosine-protein kinase JAK2,SINGLE PROTEIN,IC50,170.0,nM,6.77,B,9,COCC(C)(C)N[C@H]1CCC(n2cc(C(N)=O)c(Nc3ccccc3)n2)[C@@H](C#N)C1,YIQPVMXHQGYICH-GIAWROPOSA-N,6.769551078621726,410.52200000000005,30,30,8,3,7,2.97358,117.99000000000001,2,1,3,0.36666666666666664,8,1,0.5,115.33930000000002,0
16901365,2154454,CHEMBL3945083,1639638,CHEMBL3882755,234,CHEMBL1957,Insulin-like growth factor 1 receptor,SINGLE PROTEIN,IC50,50.0,nM,7.3,B,9,CCN(CC)CCCNc1nc(Nc2ccccc2Cl)nc(Nc2cc(C3CC3)n[nH]2)c1Cl,XRZGEGNYQNNQTH-UHFFFAOYSA-N,7.301029995663981,489.45500000000015,33,33,10,4,7,6.014900000000004,93.78999999999999,3,1,4,0.5151515151515151,12,1,0.43478260869565216,136.5168,1
28514903,2151763,CHEMBL3942392,2594706,CHEMBL5737405,101213,CHEMBL5485,D-amino-acid oxidase,SINGLE PROTEIN,IC50,19.0,nM,7.72,B,9,O=c1[nH]nc(CCc2ccc(C(F)(F)F)c(F)c2)cc1O,LCYPNYGPBYWVPH-UHFFFAOYSA-N,7.721246399047171,302.227,21,21,8,2,3,2.418600000000001,65.98,2,0,2,0.5714285714285714,3,0,0.23076923076923078,65.33250000000001,0
1856231,376694,CHEMBL227376,432578,CHEMBL918284,10434,CHEMBL267,Proto-oncogene tyrosine-protein kinase Src,SINGLE PROTEIN,IC50,3300.0,nM,5.48,B,9,Cc1cccc(C)c1Nc1nccn2cncc12,YZINSVARUHMMPT-UHFFFAOYSA-N,5.481486060122113,238.29400000000004,18,18,4,1,4,3.089740000000001,42.22,3,0,3,0.8333333333333334,2,0,0.14285714285714285,72.18570000000003,0
4059936,980020,CHEMBL1556136,688741,CHEMBL1614423,11,CHEMBL204,Prothrombin,SINGLE PROTEIN,IC50,812.19,nM,6.09,F,9,CN(C)S(=O)(=O)c1ccc(C(=O)Oc2cc(O)nc3ccccc23)cc1,MVFKZBZWJVZPHU-UHFFFAOYSA-N,6.090342362016082,372.40200000000004,26,26,8,1,6,2.4099000000000004,96.80000000000001,3,0,3,0.6153846153846154,4,0,0.1111111111111111,95.68110000000001,0
23379100,2475686,CHEMBL4639128,2143258,CHEMBL4886811,103454,CHEMBL1163125,Bromodomain-containing protein 4,SINGLE PROTEIN,IC50,39.81,nM,7.4,B,9,COCc1nc2cnc3cc(-c4c(C)noc4C)c(OC[C@H]4CCNC4)cc3c2n1[C@H](C)c1ccccc1,ZORLJXWXFABTPZ-CTNGQTDRSA-N,7.400007822415902,511.6260000000003,38,38,8,1,8,5.600340000000005,87.23000000000002,5,1,6,0.631578947368421,8,1,0.36666666666666664,147.4446999999998,2
28648592,3263476,CHEMBL6046475,2595228,CHEMBL5737927,104106,CHEMBL1744525,Nicotinamide phosphoribosyltransferase,SINGLE PROTEIN,IC50,1.4,nM,8.85,B,9,Cc1ccc(NS(=O)(=O)c2ccc(NC(=O)NCc3cccnc3)cc2)cc1Cl,HIFJIKFHMXCDHO-UHFFFAOYSA-N,8.853871964321762,430.91700000000014,29,29,9,3,4,4.1659200000000025,100.19000000000001,3,0,3,0.6206896551724138,6,0,0.1,113.5349,0
